Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:AUQ,"Alara Resources (ASX:AUQ)",https://www.listcorp.com/asx/auq/alara-resources,"	31924300",0.045,0.00,0,Materials
ASX:BLG,"BluGlass Limited (ASX:BLG)",https://www.listcorp.com/asx/blg/bluglass,"	31893600",0.023,0.00,0,"Information Technology"
ASX:KPO,"Kalina Power Limited (ASX:KPO)",https://www.listcorp.com/asx/kpo/kalinapower-limited,"	31818200",0.021,0.00,0,Utilities
ASX:YBR,"Yellow Brick Road (ASX:YBR)",https://www.listcorp.com/asx/ybr/yellow-brick-road,"	31807200",0.098,0.00,0,Financials
ASX:PV1,"Provaris Energy Ltd (ASX:PV1)",https://www.listcorp.com/asx/pv1/provaris-energy-ltd,"	31800300",0.058,0.00,0,Energy
ASX:DKM,"Duketon Mining Limited (ASX:DKM)",https://www.listcorp.com/asx/dkm/duketon-mining-limited,"	31729200",0.26,0.00,0,Materials
ASX:TMK,"TMK Energy Limited (ASX:TMK)",https://www.listcorp.com/asx/tmk/tmk-energy-limited,"	31687000",0.009,0.00,0,Energy
ASX:NSB,"Neuroscientific Biopharmaceuticals Ltd (ASX:NSB)",https://www.listcorp.com/asx/nsb/neuroscientific-biopharmaceuticals-ltd,"	31563800",0.2,0.00,0,"Health Care"
ASX:TBA,"Tombola Gold Ltd (ASX:TBA)",https://www.listcorp.com/asx/tba/tombola-gold-ltd,"	31523200",0.032,0.00,0,Materials
ASX:LNY,"Laneway Resources Limited (ASX:LNY)",https://www.listcorp.com/asx/lny/laneway-resources-limited,"	31510100",0.004,0.00,0,Materials
ASX:CST,"Castile Resources Limited (ASX:CST)",https://www.listcorp.com/asx/cst/castile-resources-limited,"	30955100",0.155,0.00,0,Materials
ASX:ECT,"Environmental Clean Technologies (ASX:ECT)",https://www.listcorp.com/asx/ect/environmental-clean-technologies,"	30892500",0.018,0.00,0,Industrials
ASX:GW1,"Greenwing Resources Ltd (ASX:GW1)",https://www.listcorp.com/asx/gw1/greenwing-resources-ltd,"	30811800",0.25,0.00,0,Materials
ASX:HMD,"HeraMED Limited (ASX:HMD)",https://www.listcorp.com/asx/hmd/heramed-limited,"	30723700",0.145,0.00,0,"Health Care"
ASX:APC,"Australian Potash Limited (ASX:APC)",https://www.listcorp.com/asx/apc/australian-potash-limited,"	30718500",0.038,0.00,0,Materials
ASX:AV1,"Adveritas Limited (ASX:AV1)",https://www.listcorp.com/asx/av1/adveritas-limited,"	30712500",0.069,0.00,0,"Information Technology"
ASX:QMIX,"SPDR MSCI World Quality Mix Fund (ASX:QMIX)",https://www.listcorp.com/asx/qmix/spdr-msci-world-quality-mix-fund,"	30696800",23.31,0.00,0,Financials
ASX:CNW,"Cirrus Networks Holdings Limited (ASX:CNW)",https://www.listcorp.com/asx/cnw/cirrus-networks-holdings-limited,"	30690200",0.033,0.00,0,"Information Technology"
ASX:AMO,"Ambertech Limited (ASX:AMO)",https://www.listcorp.com/asx/amo/ambertech,"	30688300",0.33,0.00,0,"Information Technology"
ASX:VBS,"Vectus Biosystems Limited (ASX:VBS)",https://www.listcorp.com/asx/vbs/vectus-biosystems-limited,"	30644900",0.845,0.00,0,"Health Care"
ASX:AIQ,"Alternative Investment Trust (ASX:AIQ)",https://www.listcorp.com/asx/aiq/alternative-investment-trust,"	30641100",0.1,0.00,0,Financials
ASX:GWR,"GWR Group Limited (ASX:GWR)",https://www.listcorp.com/asx/gwr/gwr-group,"	30515600",0.095,0.00,0,Materials
ASX:PNN,"Power Minerals Limited (ASX:PNN)",https://www.listcorp.com/asx/pnn/power-minerals-limited,"	30450800",0.495,0.00,0,Materials
ASX:CCG,"Comms Group Limited (ASX:CCG)",https://www.listcorp.com/asx/ccg/comms-group-limited,"	30347000",0.081,0.00,0,"Communication Services"
ASX:CCE,"Carnegie Clean Energy Limited (ASX:CCE)",https://www.listcorp.com/asx/cce/carnegie-clean-energy-limited,"	30205100",0.002,0.00,0,Utilities
ASX:RVS,"Revasum Inc. (ASX:RVS)",https://www.listcorp.com/asx/rvs/revasum-inc,"	30186200",0.285,0.00,0,"Information Technology"
ASX:TFL,"TasFoods Limited (ASX:TFL)",https://www.listcorp.com/asx/tfl/tasfoods-limited,"	30159600",0.069,0.00,0,"Consumer Staples"
ASX:QHL,"Quickstep Holdings (ASX:QHL)",https://www.listcorp.com/asx/qhl/quickstep,"	30125000",0.42,0.00,0,Industrials
ASX:MYG,"Mayfield Group Holdings Limited (ASX:MYG)",https://www.listcorp.com/asx/myg/mayfield-group-holdings-limited,"	29893300",0.33,0.00,0,Industrials
ASX:E2M,"E2 Metals Limited (ASX:E2M)",https://www.listcorp.com/asx/e2m/e2-metals-limited,"	29869800",0.15,0.00,0,Materials
ASX:MIO,"Macarthur Minerals Limited (ASX:MIO)",https://www.listcorp.com/asx/mio/macarthur-minerals-limited,"	29831900",0.185,0.00,0,Materials
ASX:MDC,"Medlab Clinical Limited (ASX:MDC)",https://www.listcorp.com/asx/mdc/medlab-clinical-limited,"	29769300",0.087,0.00,0,"Health Care"
ASX:AFL,"AF Legal Group Ltd (ASX:AFL)",https://www.listcorp.com/asx/afl/af-legal-group,"	29769000",0.39,0.00,0,Industrials
ASX:SRK,"Strike Resources Limited (ASX:SRK)",https://www.listcorp.com/asx/srk/strike-resources,"	29700000",0.11,0.00,0,Materials
ASX:XPN,"XPON Technologies Group Limited (ASX:XPN)",https://www.listcorp.com/asx/xpn/xpon-technologies-group-limited,"	29614300",0.19,0.00,0,"Information Technology"
ASX:KRR,"King River Resources Limited (ASX:KRR)",https://www.listcorp.com/asx/krr/king-river-resources-limited,"	29517000",0.019,0.00,0,Materials
ASX:VYS,"Vysarn Limited (ASX:VYS)",https://www.listcorp.com/asx/vys/vysarn-limited,"	29396700",0.075,0.00,0,Materials
ASX:LBY,"Laybuy Group Holdings Limited (ASX:LBY)",https://www.listcorp.com/asx/lby/laybuy-group-holdings-limited,"	29304200",0.115,0.00,0,"Information Technology"
ASX:VAL,"Valor Resources Limited (ASX:VAL)",https://www.listcorp.com/asx/val/valor-resources-limited,"	29268300",0.008,0.00,0,Materials
ASX:FLX,"Felix Group Holdings Ltd (ASX:FLX)",https://www.listcorp.com/asx/flx/felix-group-holdings-ltd,"	29212400",0.22,0.00,0,"Information Technology"
ASX:ANX,"Anax Metals Limited (ASX:ANX)",https://www.listcorp.com/asx/anx/anax-metals-limited,"	29205200",0.072,0.00,0,Materials
ASX:ROG,"Red Sky Energy (ASX:ROG)",https://www.listcorp.com/asx/rog/red-sky-energy,"	29162200",0.006,0.00,0,Energy
ASX:EYE,"Nova Eye Medical Limited (ASX:EYE)",https://www.listcorp.com/asx/eye/nova-eye-medical-limited,"	29116000",0.2,0.00,0,"Health Care"
ASX:SYN,"Synergia Energy Ltd (ASX:SYN)",https://www.listcorp.com/asx/syn/synergia-energy-ltd,"	29095100",0.003,0.00,0,Energy
ASX:AXP,"AXP Energy Limited (ASX:AXP)",https://www.listcorp.com/asx/axp/axp-energy-limited,"	29060900",0.006,0.00,0,Energy
ASX:BMH,"Baumart Holdings Limited (ASX:BMH)",https://www.listcorp.com/asx/bmh/baumart-holdings-limited,"	28949000",0.2,0.00,0,Industrials
ASX:AGN,"Argenica Therapeutics Limited (ASX:AGN)",https://www.listcorp.com/asx/agn/argenica-therapeutics-limited,"	28933400",0.45,0.00,0,"Health Care"
ASX:MKG,"Mako Gold Limited (ASX:MKG)",https://www.listcorp.com/asx/mkg/mako-gold-limited,"	28668100",0.075,0.00,0,Materials
ASX:8IH,"8I Holdings Limited (ASX:8IH)",https://www.listcorp.com/asx/8ih/8i-holdings-limited,"	28588500",0.08,0.00,0,Financials
ASX:BDA,"BOD Australia Limited (ASX:BDA)",https://www.listcorp.com/asx/bda/bod-australia-limited,"	28572500",0.27,0.00,0,"Health Care"
ASX:LER,"Leaf Resources Limited (ASX:LER)",https://www.listcorp.com/asx/ler/leaf-resources-limited,"	28568700",0.025,0.00,0,Materials
ASX:CF1,"Complii Fintech Solutions Ltd (ASX:CF1)",https://www.listcorp.com/asx/cf1/complii-fintech-solutions-ltd,"	28553700",0.082,0.00,0,"Information Technology"
ASX:SRN,"Surefire Resources NL (ASX:SRN)",https://www.listcorp.com/asx/srn/surefire-resources-nl,"	28464500",0.018,0.00,0,Materials
ASX:CG1,"Carbonxt Group Limited (ASX:CG1)",https://www.listcorp.com/asx/cg1/carbonxt-group-limited,"	28420100",0.15,0.00,0,Materials
ASX:DDB,"Dynamic Group Holdings Limited (ASX:DDB)",https://www.listcorp.com/asx/ddb/dynamic-group-holdings-limited,"	28413900",0.3,0.00,0,Industrials
ASX:HAW,"Hawthorn Resources Limited (ASX:HAW)",https://www.listcorp.com/asx/haw/hawthorn-resources,"	28348800",0.085,0.00,0,Materials
ASX:EME,"Energy Metals Limited (ASX:EME)",https://www.listcorp.com/asx/eme/energy-metals-limited,"	28307200",0.135,0.00,0,Energy
ASX:KNM,"Kneomedia Limited (ASX:KNM)",https://www.listcorp.com/asx/knm/kneomedia-limited,"	28263400",0.021,0.00,0,"Communication Services"
ASX:DCL,"Domacom Limited (ASX:DCL)",https://www.listcorp.com/asx/dcl/domacom-limited,"	28258400",0.065,0.00,0,Financials
ASX:AGD,"Austral Gold (ASX:AGD)",https://www.listcorp.com/asx/agd/austral-gold,"	28166300",0.046,0.00,0,Materials
ASX:TLM,"Talisman Mining (ASX:TLM)",https://www.listcorp.com/asx/tlm/talisman-mining,"	28160900",0.15,0.00,0,Materials
ASX:VMC,"Venus Metals Corporation Limited (ASX:VMC)",https://www.listcorp.com/asx/vmc/venus-metals,"	28013800",0.175,0.00,0,Materials
ASX:SIO,"Simonds Group Limited (ASX:SIO)",https://www.listcorp.com/asx/sio/simonds-group-limited,"	27974500",0.19,0.00,0,"Consumer Discretionary"
ASX:PAA,"PharmAust Limited (ASX:PAA)",https://www.listcorp.com/asx/paa/pharmaust,"	27888300",0.088,0.00,0,"Health Care"
ASX:KMT,"Kopore Metals Limited (ASX:KMT)",https://www.listcorp.com/asx/kmt/kopore-metals-limited,"	27794600",0.03,0.00,0,Materials
ASX:AML,"Aeon Metals (ASX:AML)",https://www.listcorp.com/asx/aml/aeon-metals,"	27751700",0.028,0.00,0,Materials
ASX:TYM,"Tymlez Group Limited (ASX:TYM)",https://www.listcorp.com/asx/tym/tymlez-group-limited,"	27702200",0.028,0.00,0,"Information Technology"
ASX:ECS,"ECS Botanics Holdings Ltd (ASX:ECS)",https://www.listcorp.com/asx/ecs/ecs-botanics-holdings,"	27668300",0.025,0.00,0,"Health Care"
ASX:FRX,"Flexiroam Limited (ASX:FRX)",https://www.listcorp.com/asx/frx/flexiroam-limited,"	27602300",0.043,0.00,0,"Communication Services"
ASX:BYI,"Beyond International Limited (ASX:BYI)",https://www.listcorp.com/asx/byi/beyond-international-limited,"	27601600",0.45,0.00,0,"Communication Services"
ASX:WNX,"Wellnex Life Limited (ASX:WNX)",https://www.listcorp.com/asx/wnx/wellnex-life-limited,"	27600800",0.091,0.00,0,"Consumer Staples"
ASX:SUV,"Suvo Strategic Minerals Limited (ASX:SUV)",https://www.listcorp.com/asx/suv/suvo-strategic-minerals-limited,"	27579000",0.047,0.00,0,Materials
ASX:PPG,"Pro-Pac Packaging Limited (ASX:PPG)",https://www.listcorp.com/asx/ppg/pro-pac-packaging-limited,"	27577500",0.34,0.00,0,Materials
ASX:NGE,"NGE Capital Limited (ASX:NGE)",https://www.listcorp.com/asx/nge/nge-capital-limited,"	27540000",0.765,0.00,0,Financials
ASX:OKR,"Okapi Resources Limited (ASX:OKR)",https://www.listcorp.com/asx/okr/okapi-resources-limited,"	27527600",0.202,0.00,0,Materials
ASX:EX1,"Exopharm Limited (ASX:EX1)",https://www.listcorp.com/asx/ex1/exopharm-limited,"	27512000",0.175,0.00,0,"Health Care"
ASX:C6C,"Copper Mountain Mining Corporation (ASX:C6C)",https://www.listcorp.com/asx/c6c/copper-mountain-mining-corporation,"	27329600",1.63,0.00,0,Materials
ASX:RTH,"RAS Technology Holdings Limited (ASX:RTH)",https://www.listcorp.com/asx/rth/ras-technology-holdings-limited,"	27275200",0.6,0.00,0,Industrials
ASX:CNQ,"Clean TeQ Water Limited (ASX:CNQ)",https://www.listcorp.com/asx/cnq/clean-teq-water-limited,"	27023000",0.605,0.00,0,Industrials
ASX:MMA,"Maronan Metals Limited (ASX:MMA)",https://www.listcorp.com/asx/mma/maronan-metals-limited,"	27000000",0.36,0.00,0,Materials
ASX:CDT,"Castle Minerals Limited (ASX:CDT)",https://www.listcorp.com/asx/cdt/castle-minerals,"	26986300",0.027,0.00,0,Materials
ASX:TI1,"Tombador Iron Limited (ASX:TI1)",https://www.listcorp.com/asx/ti1/tombador-iron-limited,"	26935800",0.024,0.00,0,Materials
ASX:EINC,"BetaShares Martin Currie Equity Income Fund (managed fund) (ASX:EINC)",https://www.listcorp.com/asx/einc/betashares-martin-currie-equity-income-fund-managed-fund,"	26870300",8.3,0.00,0,Financials
ASX:GTR,"GTI Energy Ltd (ASX:GTR)",https://www.listcorp.com/asx/gtr/gti-energy-ltd,"	26864700",0.018,0.00,0,Materials
ASX:BCC,"Beam Communications Holdings Limited (ASX:BCC)",https://www.listcorp.com/asx/bcc/beam-communications-holdings-limited,"	26790800",0.31,0.00,0,"Information Technology"
ASX:PAM,"Pan Asia Metals Limited (ASX:PAM)",https://www.listcorp.com/asx/pam/pan-asia-metals-limited,"	26611300",0.36,0.00,0,Materials
ASX:PF1,"Pathfinder Resources Ltd (ASX:PF1)",https://www.listcorp.com/asx/pf1/pathfinder-resources-ltd,"	26560500",0.5,0.00,0,Materials
ASX:AXI,"Axiom Properties Limited (ASX:AXI)",https://www.listcorp.com/asx/axi/axiom-properties,"	26395500",0.061,0.00,0,"Real Estate"
ASX:IDA,"Indiana Resources Limited (ASX:IDA)",https://www.listcorp.com/asx/ida/indiana-resources-limited,"	26389300",0.05,0.00,0,Materials
ASX:RCL,"ReadCloud Limited (ASX:RCL)",https://www.listcorp.com/asx/rcl/readcloud-limited,"	26348300",0.22,0.00,0,"Information Technology"
ASX:ASR,"Asra Minerals Limited (ASX:ASR)",https://www.listcorp.com/asx/asr/asra-minerals-limited,"	26347700",0.018,0.00,0,Materials
ASX:1AE,"Aurora Energy Metals Limited (ASX:1AE)",https://www.listcorp.com/asx/1ae/aurora-energy-metals-limited,"	26270400",0.22,0.00,0,Materials
ASX:RAD,"Radiopharm Theranostics Limited (ASX:RAD)",https://www.listcorp.com/asx/rad/radiopharm-theranostics-limited,"	26128700",0.22,0.00,0,"Health Care"
ASX:SPD,"Southern Palladium Limited (ASX:SPD)",https://www.listcorp.com/asx/spd/southern-palladium-limited,"	26062400",0.605,0.00,0,Materials
ASX:PVW,"PVW Resources Limited (ASX:PVW)",https://www.listcorp.com/asx/pvw/pvw-resources-limited,"	26046100",0.28,0.00,0,Materials
ASX:AON,"Apollo Minerals (ASX:AON)",https://www.listcorp.com/asx/aon/apollo-minerals,"	25988700",0.054,0.00,0,Materials
ASX:DEL,"Delorean Corporation Limited (ASX:DEL)",https://www.listcorp.com/asx/del/delorean-corporation-limited,"	25886500",0.12,0.00,0,Utilities
ASX:MKAX,"Montaka Global Extension Fund (ASX:MKAX)",https://www.listcorp.com/asx/mkax/montaka-global-extension-fund,"	25881500",2.49,0.00,0,Financials
ASX:QXR,"QX Resources Limited (ASX:QXR)",https://www.listcorp.com/asx/qxr/qx-resources-limited,"	25780900",0.03,0.00,0,Materials
ASX:WTL,"WT Financial Group Limited (ASX:WTL)",https://www.listcorp.com/asx/wtl/wt-financial-group-limited,"	25686500",0.08,0.00,0,Financials
ASX:CAD,"Caeneus Minerals (ASX:CAD)",https://www.listcorp.com/asx/cad/caeneus-minerals,"	25633300",0.005,0.00,0,Materials
ASX:AQN,"Aquirian Limited (ASX:AQN)",https://www.listcorp.com/asx/aqn/aquirian-limited,"	25600000",0.32,0.00,0,Industrials
ASX:QEM,"QEM Limited (ASX:QEM)",https://www.listcorp.com/asx/qem/qem-limited,"	25542300",0.21,0.00,0,Materials
ASX:ICG,"Inca Minerals Limited (ASX:ICG)",https://www.listcorp.com/asx/icg/inca-minerals-limited,"	25540400",0.053,0.00,0,Materials
ASX:SXG,"Southern Cross Gold Ltd (ASX:SXG)",https://www.listcorp.com/asx/sxg/southern-cross-gold-ltd,"	25527700",0.41,0.00,0,Materials
ASX:FFT,"Future First Technologies Limited (ASX:FFT)",https://www.listcorp.com/asx/fft/future-first-technologies-limited,"	25468500",0.038,0.00,0,Industrials
ASX:GCAP,"VanEck Bentham Global Capital Securities Active ETF (Managed Fund) (ASX:GCAP)",https://www.listcorp.com/asx/gcap/vaneck-bentham-global-capital-securities-active-etf-managed-fund,"	25236200",9.01,0.00,0,Financials
ASX:MAAT,"Monash Absolute Active Trust (Hedge Fund) (ASX:MAAT)",https://www.listcorp.com/asx/maat/monash-absolute-active-trust,"	25158400",0.91,0.00,0,Unclassified
ASX:TGH,"Terragen Holdings Limited (ASX:TGH)",https://www.listcorp.com/asx/tgh/terragen-holdings-limited,"	25144500",0.13,0.00,0,Materials
ASX:BEM,"Blackearth Minerals NL (ASX:BEM)",https://www.listcorp.com/asx/bem/blackearth-minerals-nl,"	25142200",0.093,0.00,0,Materials
ASX:TIA,"Tian An Australia Limited (ASX:TIA)",https://www.listcorp.com/asx/tia/tian-an-australia-limited,"	25116600",0.29,0.00,0,"Real Estate"
ASX:EVR,"EV Resources Limited (ASX:EVR)",https://www.listcorp.com/asx/evr/ev-resources-limited,"	25001600",0.027,0.00,0,Materials
ASX:GFL,"Global Masters Fund (ASX:GFL)",https://www.listcorp.com/asx/gfl/global-masters-fund,"	24985000",2.33,0.00,0,Financials
ASX:NCL,"Netccentric Limited (ASX:NCL)",https://www.listcorp.com/asx/ncl/netccentric-limited,"	24905000",0.088,0.00,0,"Communication Services"
ASX:SKF,"Skyfii Ltd (ASX:SKF)",https://www.listcorp.com/asx/skf/skyfii-ltd,"	24838700",0.06,0.00,0,"Information Technology"
ASX:TCG,"Turaco Gold Limited (ASX:TCG)",https://www.listcorp.com/asx/tcg/turaco-gold-limited,"	24807600",0.058,0.00,0,Materials
ASX:BGT,"Bio-Gene Technology Limited (ASX:BGT)",https://www.listcorp.com/asx/bgt/bio-gene-technology,"	24784700",0.14,0.00,0,Materials
ASX:SSO,"SPDR S&P/ASX Small Ordinaries Fund (ASX:SSO)",https://www.listcorp.com/asx/sso/spdr-s-and-p-asx-small-ordinaries-fund,"	24759200",13.54,0.00,0,Financials
ASX:MOZ,"Mosaic Brands Limited (ASX:MOZ)",https://www.listcorp.com/asx/moz/mosaic-brands-limited,"	24739500",0.23,0.00,0,"Consumer Discretionary"
ASX:FOD,"The Food Revolution Group (ASX:FOD)",https://www.listcorp.com/asx/fod/the-food-revolution-group,"	24615800",0.026,0.00,0,"Consumer Staples"
ASX:MGL,"Magontec Limited (ASX:MGL)",https://www.listcorp.com/asx/mgl/magontec,"	24553300",0.32,0.00,0,Materials
ASX:QFE,"QuickFee Limited (ASX:QFE)",https://www.listcorp.com/asx/qfe/quickfee-limited,"	24505300",0.092,0.00,0,Financials
ASX:ADX,"ADX Energy (ASX:ADX)",https://www.listcorp.com/asx/adx/adx-energy,"	24478100",0.008,0.00,0,Energy
ASX:CLE,"Cyclone Metals Limited (ASX:CLE)",https://www.listcorp.com/asx/cle/cyclone-metals-limited,"	24416900",0.004,0.00,0,Materials
ASX:JAL,"Jameson Resources (ASX:JAL)",https://www.listcorp.com/asx/jal/jameson-resources,"	24374200",0.07,0.00,0,Materials
ASX:EFE,"Eastern Resources Limited (ASX:EFE)",https://www.listcorp.com/asx/efe/eastern-resources-limited,"	24363700",0.024,0.00,0,Materials
ASX:VBC,"Verbrec Limited (ASX:VBC)",https://www.listcorp.com/asx/vbc/verbrec-limited,"	24362400",0.11,0.00,0,Industrials
ASX:WR1,"Winsome Resources Limited (ASX:WR1)",https://www.listcorp.com/asx/wr1/winsome-resources-limited,"	24320500",0.18,0.00,0,Materials
ASX:ADR,"Adherium Limited (ASX:ADR)",https://www.listcorp.com/asx/adr/adherium-limited,"	24290800",0.011,0.00,0,"Health Care"
ASX:CETF,"VanEck FTSE China A50 ETF (ASX:CETF)",https://www.listcorp.com/asx/cetf/vaneck-ftse-china-a50-etf,"	24282000",58.3,0.00,0,Financials
ASX:ADS,"Adslot Limited (ASX:ADS)",https://www.listcorp.com/asx/ads/adslot,"	24249300",0.011,0.00,0,"Information Technology"
ASX:NYR,"Nyrada Inc (ASX:NYR)",https://www.listcorp.com/asx/nyr/nyrada-inc,"	24181300",0.155,0.00,0,"Health Care"
ASX:COY,"Coppermoly Limited (ASX:COY)",https://www.listcorp.com/asx/coy/coppermoly,"	24133500",0.011,0.00,0,Materials
ASX:PEC,"Perpetual Resources (ASX:PEC)",https://www.listcorp.com/asx/pec/perpetual-resources,"	24115400",0.048,0.00,0,Materials
ASX:AVE,"Avecho Biotechnology Limited (ASX:AVE)",https://www.listcorp.com/asx/ave/avecho-biotechnology-limited,"	23891600",0.013,0.00,0,"Health Care"
ASX:WLS,"WCM Global Long Short Limited (ASX:WLS)",https://www.listcorp.com/asx/wls/wcm-global-long-short-limited,"	23790100",0.625,0.00,0,Financials
ASX:LBT,"LBT Innovations Limited (ASX:LBT)",https://www.listcorp.com/asx/lbt/lbt-innovations-limited,"	23672700",0.074,0.00,0,"Health Care"
ASX:CY5,"Cygnus Gold Limited (ASX:CY5)",https://www.listcorp.com/asx/cy5/cygnus-gold-limited,"	23597100",0.2,0.00,0,Materials
ASX:CGA,"Contango Asset Management Limited (ASX:CGA)",https://www.listcorp.com/asx/cga/contango-asset-management-limited,"	23571900",0.49,0.00,0,Financials
ASX:PPY,"Papyrus Australia (ASX:PPY)",https://www.listcorp.com/asx/ppy/papyrus-australia,"	23481400",0.05,0.00,0,Materials
ASX:MRD,"Mount Ridley Mines Limited (ASX:MRD)",https://www.listcorp.com/asx/mrd/mount-ridley-mines-limited,"	23456100",0.004,0.00,0,Materials
ASX:KAU,"Kaiser Reef Limited (ASX:KAU)",https://www.listcorp.com/asx/kau/kaiser-reef-limited,"	23371300",0.18,0.00,0,Materials
ASX:8CO,"8common Limited (ASX:8CO)",https://www.listcorp.com/asx/8co/8common-limited,"	23336700",0.105,0.00,0,"Information Technology"
ASX:GOAT,"VanEck Morningstar International Wide Moat ETF (ASX:GOAT)",https://www.listcorp.com/asx/goat/vaneck-morningstar-international-wide-moat-etf,"	23265100",23.26,0.00,0,Financials
ASX:AGR,"Aguia Resources (ASX:AGR)",https://www.listcorp.com/asx/agr/aguia-resources,"	23194000",0.058,0.00,0,Materials
ASX:CCA,"Change Financial Limited (ASX:CCA)",https://www.listcorp.com/asx/cca/change-financial,"	23077500",0.058,0.00,0,"Information Technology"
ASX:CNR,"Cannon Resources Limited (ASX:CNR)",https://www.listcorp.com/asx/cnr/cannon-resources-limited,"	23076100",0.3,0.00,0,Materials
ASX:VN8,"Vonex Limited (ASX:VN8)",https://www.listcorp.com/asx/vn8/vonex-limited,"	23013000",0.069,0.00,0,"Communication Services"
ASX:TCF,"360 Capital Enhanced Income Fund (ASX:TCF)",https://www.listcorp.com/asx/tcf/360-capital-enhanced-income-fund,"	22929400",5.55,0.00,0,Financials
ASX:LCL,"Los Cerros Limited (ASX:LCL)",https://www.listcorp.com/asx/lcl/los-cerros-limited,"	22772700",0.035,0.00,0,Materials
ASX:KNO,"Knosys Limited (ASX:KNO)",https://www.listcorp.com/asx/kno/knosys-limited,"	22694600",0.105,0.00,0,"Information Technology"
ASX:ADV,"Ardiden Limited (ASX:ADV)",https://www.listcorp.com/asx/adv/ardiden-limited,"	22680900",0.008,0.00,0,Materials
ASX:EQX,"Equatorial Resources (ASX:EQX)",https://www.listcorp.com/asx/eqx/equatorial-resources,"	22670200",0.18,0.00,0,Materials
